round_id,coder_id,handle,attended,num_submissions,point_total,provisional_placed,system_point_total,placed,rated_ind,old_rating,new_rating,num_ratings,duration,first_submission_time,last_submission_time,prov_score_norm,fin_score_norm,old_rating_norm,prov_rank_norm,fin_rank_norm,old_rating_rank_norm,submission_freq,predictability_prov,predictability_fin,predictability_norm_score,new_minus_old_rating,dev_from_predicted_prov,dev_from_predicted_fin,prov_score_norm_distance,fin_score_norm_distance,num_nonmissing_prov,num_nonmissing_fin,num_nonmissing_numsubmissions,num_nonmissing_oldrating,num_prev_ratings,first_complexity,last_complexity,num_nonmissing_firstcomp,num_nonmissing_lastcomp,first_submission_lines,sum_insertions,sum_code_lines,last_submission_lines,num_nonmissing_sumcodelines,newcomer_x,num_contestants,contestant_registrant_ratio,average_experience,engagement_barrier,scoring_complexity,provisional_testing,task_type,target,improve,scoring_type,stratum,submission_chars,problem_id,language_id,newcomer_y,registration_time,submission_time,length_submission_period,first_complexity_est,last_complexity_est
14556,22074760,Rizvanov_de_xXx,Y,3,87.86,16.0,861.29,18.0,1,2052.0,2126.0,13,336.0,0.6397486772486772,0.9817724867724867,0.9013130898645876,0.8924360169930576,0.7189908899789769,0.9324324324324323,0.9234234234234234,0.8873873873873874,0.0089285714285714,0.954954954954955,0.963963963963964,0.8176778001143893,74.0,0.045045045045045,0.036036036036036,0.0986869101354124,0.1075639830069423,222,222,222,222,12,206.0,207.0,220.0,219.0,538.0,15.0,553.0,542.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,15076.0,11441.0,C++,0,0.34662037037037036,0.6397486772486772,0.3420238095238095,206.0,207.0
14556,22074910,[.],Y,4,54.44,115.0,553.02,112.0,1,2047.0,1971.0,38,336.0,0.7809780092592593,0.9299975198412699,0.5584735330324169,0.5730183400683867,0.717238962859145,0.4864864864864865,0.5,0.8806306306306306,0.0119047619047619,0.6058558558558559,0.6193693693693694,0.8412345701732719,-76.0,-0.3941441441441441,-0.3806306306306306,0.4415264669675831,0.4269816599316133,222,222,222,222,37,74.0,148.0,220.0,219.0,270.0,308.0,578.0,502.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,8950.0,11441.0,C#,0,0.7806564153439154,0.7809780092592593,0.14901951058201057,74.0,148.0
14556,22359623,dpetek,Y,15,12.33,207.0,126.51,207.0,1,1075.0,1016.0,13,336.0,0.002640542328042328,0.9904257605820106,0.1264874846122281,0.1310848616723655,0.3766643307638402,0.072072072072072,0.072072072072072,0.0315315315315315,0.0446428571428571,0.9594594594594594,0.9594594594594594,0.7498231538483879,-59.0,0.0405405405405405,0.0405405405405405,0.8735125153877719,0.8689151383276345,222,222,222,222,12,27.0,157.0,220.0,219.0,,,,,,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,,11441.0,C++,0,0.0025992063492063493,0.002640542328042328,0.9877852182539683,27.0,157.0
14556,22389733,tloinuy,Y,5,87.95,15.0,849.07,20.0,1,1960.0,2026.0,25,336.0,0.7377926587301588,0.9841889880952381,0.9022363561756258,0.8797741166718475,0.6867554309740714,0.9369369369369368,0.9144144144144144,0.8378378378378378,0.0148809523809523,0.9009009009009008,0.9234234234234234,0.7845190747984456,66.0,0.099099099099099,0.0765765765765765,0.0977636438243741,0.1202258833281525,222,222,222,222,24,94.0,170.0,220.0,219.0,294.0,356.0,650.0,457.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,9927.0,11441.0,C++,0,0.7351397156084656,0.7377926587301588,0.24639632936507938,94.0,170.0
14556,22640357,AlMag,Y,3,14.16,199.0,158.03,197.0,1,1140.0,1104.0,13,336.0,0.563192791005291,0.628015873015873,0.1452605662700041,0.1637446896694643,0.3994393833216538,0.1081081081081081,0.1171171171171171,0.054054054054054,0.0089285714285714,0.945945945945946,0.9369369369369368,0.7458211829483503,-36.0,0.054054054054054,0.063063063063063,0.8547394337299958,0.8362553103305357,222,222,222,222,12,38.0,71.0,220.0,219.0,158.0,226.0,384.0,313.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,4882.0,11441.0,C++,0,0.5583589616402116,0.563192791005291,0.06482308201058207,38.0,71.0
14556,22651620,ecv,Y,4,55.08,109.0,577.82,99.0,1,2204.0,2134.0,35,336.0,0.6193617724867725,0.8663392857142858,0.5650389823553549,0.5987151590508756,0.7722494744218641,0.5135135135135135,0.5585585585585585,0.9324324324324323,0.0119047619047619,0.581081081081081,0.6261261261261261,0.7927895079334908,-70.0,-0.4189189189189189,-0.3738738738738739,0.4349610176446451,0.4012848409491244,222,222,222,222,34,162.0,325.0,220.0,219.0,317.0,559.0,876.0,696.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,10605.0,11441.0,C++,0,0.6190608465608466,0.6193617724867725,0.24697751322751327,162.0,325.0
14556,22653720,ainu7,Y,47,93.1,6.0,915.3,8.0,1,2299.0,2365.0,18,336.0,0.32261326058201056,0.9987996031746031,0.9550677061961428,0.9483991296238732,0.8055360896986685,0.9774774774774776,0.9684684684684683,0.9414414414414416,0.1398809523809523,0.963963963963964,0.972972972972973,0.8504683835025258,66.0,0.036036036036036,0.0270270270270269,0.0449322938038573,0.0516008703761269,222,222,222,222,17,44.0,240.0,220.0,219.0,190.0,1127.0,1317.0,834.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,6717.0,11441.0,C++,0,0.32256035052910054,0.32261326058201056,0.6761863425925926,44.0,240.0
14556,22653739,Astein,Y,26,56.55,102.0,579.69,98.0,1,1591.0,1607.0,13,336.0,0.34807705026455027,0.9976231812169312,0.5801189987689782,0.6006527820951197,0.5574632095304836,0.545045045045045,0.5630630630630631,0.545045045045045,0.0773809523809523,1.0,0.981981981981982,0.9773442107615052,16.0,0.0,0.018018018018018,0.4198810012310218,0.3993472179048802,222,222,222,222,12,24.0,172.0,220.0,219.0,118.0,850.0,968.0,481.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,3685.0,11441.0,C++,0,0.34802662037037035,0.34807705026455027,0.6495461309523809,24.0,172.0
14556,22655287,cant_dance,Y,8,62.69,71.0,634.46,67.0,1,1908.0,1906.0,11,336.0,0.5577943121693122,0.9880886243386243,0.643106278210915,0.6574033778883017,0.6685353889278206,0.6846846846846847,0.7027027027027027,0.8153153153153153,0.0238095238095238,0.8693693693693694,0.8873873873873874,0.9745708892830944,-2.0,-0.1306306306306306,-0.1126126126126125,0.3568937217890849,0.3425966221116983,222,222,222,222,10,12.0,114.0,220.0,219.0,139.0,778.0,917.0,761.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,4371.0,11441.0,C++,0,0.5577901785714285,0.5577943121693122,0.43029431216931213,12.0,114.0
14556,22656472,walkerboh,Y,3,36.73,150.0,384.64,145.0,1,1751.0,1685.0,32,336.0,0.2265616732804233,0.9917931547619048,0.3767952400492408,0.3985493731219562,0.6135248773651016,0.3288288288288288,0.3513513513513513,0.6936936936936937,0.0089285714285714,0.6351351351351351,0.6576576576576576,0.7632703626841392,-66.0,-0.3648648648648648,-0.3423423423423423,0.6232047599507592,0.6014506268780437,222,222,222,222,31,15.0,94.0,220.0,219.0,83.0,345.0,428.0,366.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,2703.0,11441.0,Java,0,0.22633680555555555,0.2265616732804233,0.7652314814814815,15.0,94.0
14556,22657769,lucien,Y,8,51.15,122.0,559.32,107.0,1,1477.0,1502.0,12,336.0,0.22109209656084655,0.9884995039682539,0.5247230201066885,0.5795461610195835,0.5175192711983182,0.4549549549549549,0.5225225225225225,0.4189189189189189,0.0238095238095238,0.963963963963964,0.8963963963963963,0.9927962510916296,25.0,0.036036036036036,0.1036036036036036,0.4752769798933115,0.4204538389804165,222,222,222,222,11,15.0,130.0,220.0,219.0,66.0,1268.0,1334.0,704.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,1932.0,11441.0,C++,0,0.22109126984126984,0.22109209656084655,0.7674074074074073,15.0,130.0
14556,22658761,thocev5,Y,16,62.55,72.0,599.4,82.0,1,1788.0,1785.0,25,336.0,0.0033077050264550263,0.7058581349206349,0.6416700861715223,0.6210755362138638,0.626489138051857,0.6801801801801802,0.6351351351351351,0.7252252252252253,0.0476190476190476,0.954954954954955,0.9099099099099098,0.9848190518803348,-3.0,-0.045045045045045,-0.0900900900900901,0.3583299138284777,0.3789244637861362,222,222,222,222,24,33.0,154.0,220.0,219.0,89.0,521.0,610.0,399.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,2893.0,11441.0,C++,0,0.003265542328042328,0.0033077050264550263,0.7025504298941798,33.0,154.0
14556,22659060,narri,Y,3,8.45,212.0,94.12,212.0,1,1393.0,1270.0,43,336.0,0.16979166666666667,0.5281638558201058,0.0866844480919162,0.0975235726867682,0.4880868955851437,0.0495495495495495,0.0495495495495495,0.3108108108108108,0.0089285714285714,0.7387387387387387,0.7387387387387387,0.5985975525067726,-123.0,-0.2612612612612612,-0.2612612612612612,0.9133155519080838,0.9024764273132316,222,222,222,222,42,33.0,56.0,220.0,219.0,112.0,110.0,222.0,171.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,3702.0,11441.0,C++,0,0.1697668650793651,0.16979166666666667,0.35837218915343916,33.0,56.0
14556,22661750,IvayloS,Y,11,73.03,41.0,732.71,38.0,1,1698.0,1778.0,12,336.0,0.5429513888888889,0.9765327380952381,0.7491793188346327,0.759206299865299,0.5949544498948843,0.8198198198198198,0.8333333333333334,0.6306306306306306,0.0327380952380952,0.8108108108108109,0.7972972972972973,0.8457751310602516,80.0,0.1891891891891891,0.2027027027027027,0.2508206811653672,0.240793700134701,222,222,222,222,11,138.0,239.0,220.0,219.0,539.0,1309.0,1848.0,953.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,13549.0,11441.0,C++,0,0.5420593584656085,0.5429513888888889,0.43358134920634916,138.0,239.0
14556,22662340,restricteur,Y,9,50.11,124.0,514.38,123.0,1,1457.0,1468.0,26,336.0,0.06812169312169312,0.9953720238095238,0.5140541649569143,0.5329810382343798,0.5105115627189909,0.4459459459459459,0.4504504504504504,0.3873873873873873,0.0267857142857142,0.9414414414414414,0.9369369369369368,0.9964573977620766,11.0,0.0585585585585585,0.063063063063063,0.4859458350430857,0.4670189617656202,222,222,222,222,25,35.0,81.0,220.0,219.0,133.0,1022.0,1155.0,323.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,3852.0,11441.0,Java,0,0.06811921296296296,0.06812169312169312,0.9272503306878307,35.0,81.0
14556,22664154,EmK,Y,24,87.08,18.0,863.25,16.0,1,2539.0,2531.0,22,336.0,0.016088789682539684,0.9807911706349206,0.8933114485022569,0.8944668946223189,0.8896285914505957,0.9234234234234234,0.9324324324324323,0.9774774774774776,0.0714285714285714,0.945945945945946,0.954954954954955,0.9963171429483388,-8.0,-0.054054054054054,-0.045045045045045,0.1066885514977431,0.1055331053776811,222,222,222,222,21,33.0,219.0,220.0,219.0,170.0,1732.0,1902.0,942.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,5239.0,11441.0,C#,0,0.011302083333333334,0.016088789682539684,0.9647023809523809,33.0,219.0
14556,22672561,WtbH,Y,9,56.56,100.0,557.24,108.0,1,1574.0,1582.0,7,336.0,0.8305944113756614,0.9986218584656085,0.5802215839146492,0.5773909439436328,0.5515066573230554,0.5518018018018018,0.5180180180180181,0.5315315315315315,0.0267857142857142,0.9797297297297296,0.9864864864864864,0.9712850734084062,8.0,0.0202702702702702,-0.0135135135135134,0.4197784160853508,0.4226090560563672,222,222,222,222,6,49.0,247.0,220.0,219.0,,,,,,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,,11441.0,C++,0,0.8014996693121693,0.8305944113756614,0.1680274470899471,49.0,247.0
14556,22675206,edunov,Y,11,76.47,34.0,768.02,32.0,1,1911.0,1966.0,24,336.0,0.2884077380952381,0.9869006283068783,0.7844686089454247,0.7957931820536731,0.6695865451997197,0.8513513513513513,0.8603603603603603,0.8198198198198198,0.0327380952380952,0.9684684684684683,0.9594594594594594,0.885117936254295,55.0,0.0315315315315315,0.0405405405405405,0.2155313910545753,0.2042068179463269,222,222,222,222,23,56.0,136.0,220.0,219.0,209.0,793.0,1002.0,589.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,7977.0,11441.0,Java,0,0.2881547619047619,0.2884077380952381,0.6984928902116402,56.0,136.0
14556,22675302,LayCurse,Y,3,63.78,69.0,637.45,65.0,1,1697.0,1734.0,12,336.0,0.5619237764550264,0.7127050264550264,0.6542880590890439,0.6605015024349808,0.594604064470918,0.6936936936936937,0.7117117117117117,0.6261261261261262,0.0089285714285714,0.9324324324324323,0.9144144144144144,0.940316005381874,37.0,0.0675675675675675,0.0855855855855854,0.3457119409109561,0.3394984975650191,222,222,222,222,11,35.0,73.0,220.0,219.0,183.0,117.0,300.0,279.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,5364.0,11441.0,C++,0,0.5618890542328042,0.5619237764550264,0.15078124999999998,35.0,73.0
14556,22677203,Nil_ct,Y,12,37.77,145.0,380.86,147.0,1,1384.0,1383.0,24,336.0,0.36746527777777777,0.9642848875661376,0.3874640951990152,0.3946326805512382,0.4849334267694464,0.3513513513513513,0.3423423423423423,0.2927927927927928,0.0357142857142857,0.9414414414414414,0.9504504504504504,0.9025306684295687,-1.0,0.0585585585585585,0.0495495495495495,0.6125359048009849,0.6053673194487618,222,222,222,222,23,44.0,233.0,220.0,219.0,156.0,1212.0,1368.0,733.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,5298.0,11441.0,Java,0,0.36738839285714286,0.36746527777777777,0.5968196097883598,44.0,233.0
14556,22678042,Enotus,Y,1,14.1,200.0,156.42,198.0,1,1806.0,1609.0,7,336.0,0.2593303571428571,0.2593303571428571,0.1446450553959786,0.162076468759714,0.6327960756832516,0.0968468468468468,0.1103603603603603,0.7612612612612613,0.0029761904761904,0.3355855855855856,0.3490990990990991,0.511848979712727,-197.0,-0.6644144144144144,-0.6509009009009009,0.8553549446040214,0.837923531240286,222,222,222,222,6,14.0,14.0,220.0,219.0,37.0,0.0,37.0,37.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,1865.0,11441.0,Java,0,0.25932787698412696,0.2593303571428571,0.0,14.0,14.0
14556,22678849,Dika,Y,3,21.02,185.0,202.2,186.0,1,1612.0,1506.0,14,336.0,0.8043940145502646,0.9981142526455027,0.2156339762002461,0.2095119676717438,0.5648213034337771,0.1711711711711711,0.1666666666666666,0.5540540540540541,0.0089285714285714,0.6171171171171171,0.6126126126126126,0.650812672766469,-106.0,-0.3828828828828828,-0.3873873873873874,0.7843660237997538,0.7904880323282562,222,222,222,222,13,103.0,178.0,220.0,219.0,389.0,525.0,914.0,684.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,14747.0,11441.0,C#,0,0.8043931878306878,0.8043940145502646,0.19372023809523808,103.0,178.0
14556,22679718,Philip_PV,Y,16,67.04,60.0,671.95,59.0,1,1801.0,1838.0,5,336.0,0.7636367394179894,0.982667824074074,0.6877308165777596,0.6962490933582013,0.6310441485634197,0.7342342342342343,0.7387387387387387,0.7477477477477478,0.0476190476190476,0.9864864864864864,0.990990990990991,0.94331333198566,37.0,-0.0135135135135134,-0.009009009009009,0.3122691834222404,0.3037509066417987,222,222,222,222,4,27.0,126.0,220.0,219.0,123.0,863.0,986.0,474.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,4231.0,11441.0,C++,0,0.7635863095238096,0.7636367394179894,0.21903108465608467,27.0,126.0
14556,22682274,chokudai,Y,71,94.18,4.0,929.24,4.0,1,2547.0,2613.0,12,336.0,0.01503885582010582,0.9959449404761904,0.9661469019286008,0.9628432286809656,0.8924316748423265,0.9864864864864864,0.9864864864864864,0.981981981981982,0.2113095238095238,0.9954954954954954,0.9954954954954954,0.9262847729137258,66.0,0.0045045045045045,0.0045045045045045,0.0338530980713992,0.0371567713190342,222,222,222,222,11,51.0,326.0,220.0,219.0,,,,,,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,,11441.0,C#,0,-0.0011416997354497355,0.01503885582010582,0.9809060846560846,51.0,326.0
14556,22685656,Mimino,Y,4,63.4,70.0,642.56,64.0,1,2133.0,2097.0,28,336.0,0.9806324404761905,0.9985623346560847,0.6503898235535494,0.6657962905398404,0.7473721093202523,0.6891891891891891,0.7162162162162162,0.9166666666666666,0.0119047619047619,0.7725225225225225,0.7995495495495496,0.903017714233297,-36.0,-0.2274774774774774,-0.2004504504504504,0.3496101764464506,0.3342037094601596,222,222,222,222,27,208.0,217.0,220.0,219.0,606.0,756.0,1362.0,801.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,20200.0,11441.0,C++,0,0.9499553571428572,0.9806324404761905,0.017929894179894212,208.0,217.0
14556,22689544,wata,Y,8,97.48,1.0,965.1,1.0,1,2668.0,2775.0,15,336.0,0.0737161044973545,0.9867584325396825,1.0,1.0,0.9348283111422564,1.0,1.0,0.990990990990991,0.0238095238095238,0.990990990990991,0.990990990990991,0.9348283111422564,107.0,0.009009009009009,0.009009009009009,0.0,0.0,222,222,222,222,14,37.0,151.0,220.0,219.0,109.0,528.0,637.0,385.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,3910.0,11441.0,Java,0,0.07365988756613756,0.0737161044973545,0.9130423280423281,37.0,151.0
14556,22692969,rng_58,Y,6,71.62,48.0,710.74,46.0,1,1811.0,1861.0,9,336.0,0.012564484126984127,0.9689393187830688,0.7347148132950349,0.7364418195005699,0.6345480028030834,0.7882882882882883,0.7972972972972973,0.7702702702702703,0.0178571428571428,0.981981981981982,0.972972972972973,0.8998331895080486,50.0,0.018018018018018,0.0270270270270269,0.2652851867049651,0.2635581804994301,222,222,222,222,8,28.0,47.0,220.0,219.0,103.0,108.0,211.0,120.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,3602.0,11441.0,C++,0,0.011760912698412698,0.012564484126984127,0.9563748346560847,28.0,47.0
14556,22694152,rugila,Y,4,35.95,153.0,370.31,150.0,1,1630.0,1579.0,27,336.0,0.8319725529100529,0.9835681216931217,0.3687935986869101,0.383701170863123,0.5711282410651717,0.3153153153153153,0.3288288288288288,0.5675675675675675,0.0119047619047619,0.7477477477477478,0.7612612612612613,0.7976653576217385,-51.0,-0.2522522522522522,-0.2387387387387387,0.6312064013130898,0.616298829136877,222,222,222,222,26,53.0,123.0,220.0,219.0,172.0,286.0,458.0,390.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,5813.0,11441.0,Java,0,0.831656746031746,0.8319725529100529,0.1515955687830688,53.0,123.0
14556,22694931,quimey,Y,19,88.02,14.0,862.21,17.0,1,1804.0,1904.0,25,336.0,0.09338624338624339,0.875619212962963,0.902954452195322,0.8933892860843436,0.6320953048353188,0.9414414414414416,0.927927927927928,0.7567567567567568,0.056547619047619,0.8153153153153153,0.8288288288288289,0.7291408526399968,100.0,0.1846846846846846,0.1711711711711711,0.097045547804678,0.1066107139156563,222,222,222,222,24,26.0,86.0,220.0,219.0,105.0,884.0,989.0,370.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,3073.0,11441.0,C++,0,0.09334738756613757,0.09338624338624339,0.7822329695767196,26.0,86.0
14556,22696096,denton,Y,3,18.24,189.0,191.15,190.0,1,1230.0,1194.0,15,336.0,0.015074404761904761,0.056982473544973544,0.187115305703734,0.1980623769557558,0.4309740714786265,0.1531531531531531,0.1486486486486486,0.1261261261261261,0.0089285714285714,0.972972972972973,0.9774774774774776,0.7561412342251076,-36.0,0.027027027027027,0.0225225225225225,0.812884694296266,0.8019376230442441,222,222,222,222,14,11.0,30.0,220.0,219.0,79.0,81.0,160.0,152.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,2843.0,11441.0,C++,0,0.015067791005291006,0.015074404761904761,0.04190806878306878,11.0,30.0
14556,22696564,azuge,Y,13,54.99,110.0,543.48,116.0,1,1773.0,1732.0,13,336.0,0.23214616402116403,0.9866129298941799,0.5641157160443168,0.5631333540565745,0.6212333566923616,0.509009009009009,0.481981981981982,0.7117117117117117,0.0386904761904761,0.7972972972972974,0.7702702702702704,0.9428823593519552,-41.0,-0.2027027027027026,-0.2297297297297296,0.4358842839556832,0.4368666459434255,222,222,222,222,12,28.0,189.0,220.0,219.0,120.0,1349.0,1469.0,574.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,4275.0,11441.0,C++,0,0.23203786375661375,0.23214616402116403,0.7544667658730159,28.0,189.0
14556,22697599,ltaravilse,Y,50,78.77,32.0,782.87,30.0,1,1565.0,1682.0,17,336.0,0.021751818783068783,0.8799867724867725,0.8080631924497332,0.8111801885814941,0.5483531885073581,0.8603603603603603,0.8693693693693694,0.5225225225225225,0.1488095238095238,0.6621621621621622,0.6531531531531531,0.7402899960576249,117.0,0.3378378378378378,0.3468468468468468,0.1919368075502667,0.1888198114185059,222,222,222,222,16,77.0,100.0,220.0,219.0,286.0,1131.0,1417.0,468.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,10477.0,11441.0,C++,0,0.0002761243386243386,0.021751818783068783,0.8582349537037037,77.0,100.0
14556,22700085,asytwu,Y,12,59.5,88.0,602.96,80.0,1,1544.0,1590.0,13,336.0,0.4676835317460317,0.994937996031746,0.6103816167418957,0.624764273132318,0.5409950946040645,0.6081081081081081,0.6441441441441441,0.509009009009009,0.0357142857142857,0.9009009009009008,0.8648648648648649,0.9306134778621687,46.0,0.099099099099099,0.1351351351351351,0.3896183832581043,0.375235726867682,222,222,222,222,12,28.0,250.0,220.0,219.0,129.0,2826.0,2955.0,1179.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,3440.0,11441.0,C#,0,0.4674413029100529,0.4676835317460317,0.5272544642857143,28.0,250.0
14556,22707497,OgieKako,Y,9,68.06,58.0,684.09,57.0,1,1304.0,1428.0,7,336.0,0.0017551256613756614,0.8354497354497354,0.698194501436192,0.7088281007149518,0.4569025928521373,0.7432432432432432,0.7477477477477478,0.2027027027027027,0.0267857142857142,0.4594594594594595,0.4549549549549549,0.7587080914159454,124.0,0.5405405405405405,0.545045045045045,0.301805498563808,0.2911718992850481,222,222,222,222,6,20.0,86.0,220.0,219.0,56.0,921.0,977.0,315.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,1811.0,11441.0,Java,0,-0.0003356481481481481,0.0017551256613756614,0.8336946097883597,20.0,86.0
14556,22713690,SubCero,Y,45,39.53,142.0,392.98,142.0,1,1237.0,1273.0,20,336.0,0.07463128306878307,0.9612731481481481,0.4055190808370947,0.4071909646668739,0.433426769446391,0.3648648648648648,0.3648648648648648,0.1351351351351351,0.1339285714285714,0.7702702702702703,0.7702702702702703,0.9720923113907036,36.0,0.2297297297297297,0.2297297297297297,0.5944809191629052,0.5928090353331261,222,222,222,222,19,17.0,338.0,220.0,219.0,,,,,,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,,11441.0,Java,0,0.07151289682539683,0.07463128306878307,0.886641865079365,17.0,338.0
14556,22722755,De_nis,Y,16,60.24,83.0,603.42,78.0,1,1636.0,1668.0,16,336.0,0.05673528439153439,0.9921337632275132,0.6179729175215429,0.6252409076779608,0.5732305536089699,0.6306306306306306,0.6531531531531531,0.5720720720720721,0.0476190476190476,0.9414414414414416,0.918918918918919,0.955257636087427,32.0,0.0585585585585585,0.081081081081081,0.382027082478457,0.3747590923220392,222,222,222,222,15,23.0,236.0,220.0,219.0,59.0,2047.0,2106.0,997.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,1539.0,11441.0,C++,0,0.05662533068783069,0.05673528439153439,0.9353984788359788,23.0,236.0
14556,22727735,ika,Y,24,85.12,22.0,822.57,24.0,1,2419.0,2401.0,20,336.0,0.2132217261904762,0.997110615079365,0.8732047599507592,0.8523158221945912,0.8475823405746321,0.9054054054054054,0.8963963963963963,0.963963963963964,0.0714285714285714,0.9414414414414414,0.9324324324324323,0.9743775806238728,-18.0,-0.0585585585585586,-0.0675675675675676,0.1267952400492408,0.1476841778054087,222,222,222,222,19,54.0,166.0,220.0,219.0,,,,,,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,,11441.0,Java,0,0.21291666666666667,0.2132217261904762,0.7838888888888889,54.0,166.0
14556,22736823,Proud2BACoug,Y,5,19.7,186.0,211.44,184.0,1,1246.0,1216.0,27,336.0,0.13872933201058202,0.3528174603174603,0.2020927369716864,0.2190861050668324,0.4365802382620883,0.1666666666666666,0.1756756756756756,0.1486486486486486,0.0148809523809523,0.981981981981982,0.972972972972973,0.7655124987095981,-30.0,0.018018018018018,0.027027027027027,0.7979072630283135,0.7809138949331675,222,222,222,222,26,78.0,130.0,220.0,219.0,316.0,274.0,590.0,519.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,11279.0,11441.0,C#,0,0.13865162037037038,0.13872933201058202,0.2140881283068783,78.0,130.0
14556,22744421,tomerun,Y,28,86.77,20.0,864.05,14.0,1,2094.0,2157.0,18,336.0,0.28979580026455026,0.9986375661375662,0.8901313089864586,0.8952958242669152,0.7337070777855641,0.9144144144144144,0.9414414414414416,0.9009009009009008,0.0833333333333333,0.9864864864864864,0.9594594594594594,0.8435757687991055,63.0,0.0135135135135134,0.0405405405405405,0.1098686910135413,0.1047041757330847,222,222,222,222,17,67.0,274.0,220.0,219.0,253.0,1868.0,2121.0,990.0,205.0,False,222,0.961038961038961,17.054054054054053,2.0,1.0,Shared,Optimization,Quality,No,Relative,11.0,7915.0,11441.0,Java,0,0.28215608465608466,0.28979580026455026,0.708841765873016,67.0,274.0
