"round_id","coder_id","handle","point_total","num_submissions","attended","system_point_total","placed","old_rating","new_rating","old_vol","new_vol","rated_ind","advanced","provisional_placed","num_ratings"
10123,22638155,"pedroeira",45.32,7,"Y",435.5,35,"","","","",0,"N",22,0
10123,21357799,".net",44.43,7,"Y",431.5,37,"","","","",0,"N",29,0
10123,20783604,"Stefan70",43.62,4,"Y",429.87,38,"","","","",0,"N",36,0
10123,19834777,"Fiona",43.21,15,"Y",429.57,39,"","","","",0,"N",39,0
10123,10312784,"Bronemaster",42.52,8,"Y",428.03,40,"","","","",0,"N",42,0
10123,15094447,"halyavin",41.99,3,"Y",426.96,41,"","","","",0,"N",45,0
10123,13387601,"firejump",42.15,9,"Y",426.67,42,"","","","",0,"N",44,0
10123,22629574,"Smylic",42.44,6,"Y",426.02,43,"","","","",0,"N",43,0
10123,7296000,"connect4",42.84,11,"Y",424.65,44,"","","","",0,"N",41,0
10123,22000198,"murrayr",43.81,11,"Y",424.64,45,"","","","",0,"N",34,0
10123,15584662,"0moikane",41.93,5,"Y",419.12,46,"","","","",0,"N",46,0
10123,276843,"kridevos",41.92,9,"Y",417.77,47,"","","","",0,"N",47,0
10123,10224860,"daver",41.39,13,"Y",417.45,48,"","","","",0,"N",48,0
10123,10349088,"limun1",41.26,6,"Y",415.24,49,"","","","",0,"N",49,0
10123,22074910,"[.]",40.36,3,"Y",408.71,50,"","","","",0,"N",50,0
10123,21879737,"cae",40.36,5,"Y",408.7,51,"","","","",0,"N",50,0
10123,20283608,"jfguo",39.79,4,"Y",406.93,52,"","","","",0,"N",55,0
10123,20824895,"SCube",40.08,12,"Y",406.23,53,"","","","",0,"N",53,0
10123,21145630,"indifferent",40.25,1,"Y",405.5,54,"","","","",0,"N",52,0
10123,22096853,"regular15",40.04,11,"Y",403.58,55,"","","","",0,"N",54,0
10123,22627322,"haskell-master",39.41,3,"Y",399.9,56,"","","","",0,"N",57,0
10123,22654849,"olaf_m",39.3,3,"Y",395.29,57,"","","","",0,"N",58,0
10123,15686129,"_Gazer_",39.56,5,"Y",392.46,58,"","","","",0,"N",56,0
10123,22630490,"andrejkoi",38.73,6,"Y",385.41,59,"","","","",0,"N",60,0
10123,22627212,"ultranvaca",38.2,2,"Y",382.81,60,"","","","",0,"N",62,0
10123,20396143,"atyk",38.84,4,"Y",380.85,61,"","","","",0,"N",59,0
10123,22065886,"vd",38.55,3,"Y",377.4,62,"","","","",0,"N",61,0
10123,22628598,"keyvez",37.57,13,"Y",372.46,63,"","","","",0,"N",65,0
10123,20799813,"curumo",37.9,5,"Y",372.09,64,"","","","",0,"N",64,0
10123,22652400,"richard87",37.22,4,"Y",370.77,65,"","","","",0,"N",67,0
10123,14883513,"ZLATKO",37.31,19,"Y",368.88,66,"","","","",0,"N",66,0
10123,21458925,"ddpp",36.89,2,"Y",362.53,67,"","","","",0,"N",68,0
10123,21121571,"stevetrov",36.38,3,"Y",360.33,68,"","","","",0,"N",70,0
10123,11866817,"bvs",36.13,4,"Y",358.4,69,"","","","",0,"N",73,0
10123,20283542,"jayson.minard",37.99,5,"Y",358.3,70,"","","","",0,"N",63,0
10123,22655342,"anuragmishra",36.25,5,"Y",358.3,70,"","","","",0,"N",72,0
10123,9941053,"Viktor",36.54,5,"Y",357.37,72,"","","","",0,"N",69,0
10123,8556305,"Archeress",35.88,12,"Y",357.13,73,"","","","",0,"N",75,0
10123,7488783,"lyc1977",36.31,2,"Y",355.37,74,"","","","",0,"N",71,0
10123,15781032,"brajeshlkw",35.78,21,"Y",353.25,75,"","","","",0,"N",76,0
10123,20527917,"Daumilas",35.98,3,"Y",352.1,76,"","","","",0,"N",74,0
10123,22656169,"Zest",35.15,8,"Y",351.18,77,"","","","",0,"N",78,0
10123,21913246,"romano70",35.64,8,"Y",350.16,78,"","","","",0,"N",77,0
10123,110873,"Minesweeper",34.8,9,"Y",343.34,79,"","","","",0,"N",79,0
10123,14991227,"vdave",33.89,3,"Y",338.33,80,"","","","",0,"N",85,0
10123,21307922,"caulagi",34.13,11,"Y",337.34,81,"","","","",0,"N",81,0
10123,15709681,"AJA",34.04,4,"Y",336.35,82,"","","","",0,"N",82,0
10123,22655174,"hisham.said",34.17,7,"Y",335.47,83,"","","","",0,"N",80,0
10123,16068194,"sjames1010",33.9,6,"Y",335.34,84,"","","","",0,"N",84,0
10123,10458657,"Philya",34.01,2,"Y",334.28,85,"","","","",0,"N",83,0
10123,11825264,"BeachedWhale",33.65,8,"Y",332.23,86,"","","","",0,"N",87,0
10123,22651624,"wuszu",33.18,9,"Y",325.55,87,"","","","",0,"N",91,0
10123,21911760,"StevieT",33.24,3,"Y",323.93,88,"","","","",0,"N",90,0
10123,10241095,"azat",32.63,6,"Y",321.85,89,"","","","",0,"N",94,0
10123,22656006,"storky",33.36,4,"Y",320.45,90,"","","","",0,"N",88,0
10123,22653042,"carlop",32.23,1,"Y",319.76,91,"","","","",0,"N",98,0
10123,13392230,"parank",32.75,5,"Y",319.57,92,"","","","",0,"N",92,0
10123,20960584,"kravnus",32.33,2,"Y",318.24,93,"","","","",0,"N",96,0
10123,22630439,"zachary.chen",32.26,2,"Y",316.6,94,"","","","",0,"N",97,0
10123,22655928,"YanusAC",32.7,5,"Y",316.57,95,"","","","",0,"N",93,0
10123,13358674,"amiune",32.03,7,"Y",315.84,96,"","","","",0,"N",99,0
10123,11905561,"tsugawa",32.52,3,"Y",314.42,97,"","","","",0,"N",95,0
10123,22637267,"cannab",33.32,4,"Y",314.03,98,"","","","",0,"N",89,0
10123,22653788,"IvanP",31.31,3,"Y",311.96,99,"","","","",0,"N",103,0
10123,22205891,"aciuica",31.93,2,"Y",309.72,100,"","","","",0,"N",100,0
10123,15803924,".Invader",31.82,2,"Y",308.9,101,"","","","",0,"N",102,0
10123,22654483,"shadow08",31.89,5,"Y",307.88,102,"","","","",0,"N",101,0
10123,21744850,"seda",33.68,2,"Y",306.94,103,"","","","",0,"N",86,0
10123,22535512,"osadly",31.18,7,"Y",306.18,104,"","","","",0,"N",104,0
10123,21923970,"Irioth",31.1,4,"Y",302.91,105,"","","","",0,"N",105,0
10123,16064986,"ctrucza",31.03,5,"Y",301.48,106,"","","","",0,"N",107,0
10123,21174545,"nick_e",31.1,6,"Y",300.94,107,"","","","",0,"N",105,0
10123,22655523,"codesinger",30.35,2,"Y",300.61,108,"","","","",0,"N",118,0
10123,11780323,"stubbscroll",30.38,2,"Y",298.75,109,"","","","",0,"N",115,0
10123,20061300,"austirg",30.69,5,"Y",295.49,110,"","","","",0,"N",108,0
10123,15805529,"saladin",30.36,3,"Y",292.49,111,"","","","",0,"N",116,0
10123,10465997,"MonteCristo",30.36,2,"Y",292.49,111,"","","","",0,"N",116,0
10123,20156359,"DarLam",30.46,4,"Y",292.38,113,"","","","",0,"N",109,0
10123,20994662,"baseballnut",30.46,3,"Y",292.38,113,"","","","",0,"N",109,0
10123,21169893,"VGor",30.32,1,"Y",292.02,115,"","","","",0,"N",119,0
10123,11818890,"jthread",30.41,3,"Y",291.92,116,"","","","",0,"N",113,0
10123,22645269,"stopar",30.41,1,"Y",291.92,116,"","","","",0,"N",113,0
10123,153724,"Vaduz",30.08,1,"Y",291.01,118,"","","","",0,"N",122,0
10123,22654974,"deepupai",30.08,1,"Y",291.01,118,"","","","",0,"N",122,0
10123,21243359,"Cryogenic",30.45,2,"Y",290.84,120,"","","","",0,"N",112,0
10123,21969942,"trhnua",29.11,6,"Y",290.47,121,"","","","",0,"N",125,0
10123,279237,"ruckc",30.46,5,"Y",289.42,122,"","","","",0,"N",109,0
10123,22652478,"alex.dolin",30.3,4,"Y",289.3,123,"","","","",0,"N",120,0
10123,21893368,"ashersyed",30.1,8,"Y",287.49,124,"","","","",0,"N",121,0
10123,7495559,"ajoss",29.51,4,"Y",284.85,125,"","","","",0,"N",124,0
10123,11787671,"Protean",28.22,1,"Y",274.71,126,"","","","",0,"N",127,0
10123,20781394,"donizetti",28.38,5,"Y",272.77,127,"","","","",0,"N",126,0
10123,22657212,"Hellinthecell",28.12,5,"Y",272.01,128,"","","","",0,"N",128,0
10123,158583,"eswdd",26.75,4,"Y",267.16,129,"","","","",0,"N",131,0
10123,20549004,"edemairy",26.76,4,"Y",260.91,130,"","","","",0,"N",130,0
10123,21191716,"saramic",26.93,3,"Y",256.39,131,"","","","",0,"N",129,0
10123,21191854,"Almaz",26.36,1,"Y",255.63,132,"","","","",0,"N",132,0
10123,13274356,"kishore_g84",24.29,3,"Y",238.05,133,"","","","",0,"N",136,0
10123,9986681,"onyx",24.56,3,"Y",236.93,134,"","","","",0,"N",133,0
10123,22628791,"blasterz",24.48,2,"Y",235.86,135,"","","","",0,"N",134,0
10123,12008617,"topology",24.35,6,"Y",229.54,136,"","","","",0,"N",135,0
10123,7433409,"whitelines",22.7,2,"Y",229.37,137,"","","","",0,"N",138,0
10123,21052069,"nonethis",24.11,5,"Y",223.42,138,"","","","",0,"N",137,0
10123,21742928,"amrKh",22.24,5,"Y",216.98,139,"","","","",0,"N",141,0
10123,7578023,"Soulcheck",22.49,11,"Y",215.58,140,"","","","",0,"N",139,0
10123,21032217,"LonelyDog",21.95,6,"Y",211.33,141,"","","","",0,"N",145,0
10123,22651912,"compmadman",21.34,3,"Y",210.35,142,"","","","",0,"N",146,0
10123,7502816,"Krivonos",22.21,3,"Y",209.61,143,"","","","",0,"N",142,0
10123,21622019,"DmitriyL",22.14,1,"Y",209.06,144,"","","","",0,"N",143,0
10123,20033610,"Nevo",22.14,2,"Y",209.06,144,"","","","",0,"N",143,0
10123,7535658,"jiby",22.27,2,"Y",206.83,146,"","","","",0,"N",140,0
10123,21945864,"johngull",19.74,2,"Y",194.13,147,"","","","",0,"N",147,0
10123,22655390,"evilcai",18.45,3,"Y",186.24,148,"","","","",0,"N",148,0
10123,22088725,"ruslan_russev",18.44,2,"Y",181.52,149,"","","","",0,"N",149,0
10123,22640529,"RobEllis",16.76,1,"Y",163.79,150,"","","","",0,"N",150,0
10123,22501397,"samchiu",15.6,3,"Y",138.76,151,"","","","",0,"N",151,0
10123,21167875,"sabkuchh",13.64,2,"Y",128.71,152,"","","","",0,"N",152,0
10123,22655739,"lelik93",6.08,5,"Y",59.9,153,"","","","",0,"N",155,0
10123,10411567,"rvagg",7.19,3,"Y",57.59,154,"","","","",0,"N",153,0
10123,7527926,"Softwalker",7,8,"Y",54.54,155,"","","","",0,"N",154,0
10123,16115177,"polosatik",4.26,3,"Y",42.1,156,"","","","",0,"N",156,0
10123,8349097,"hauser",0.44,1,"Y",3.8,157,"","","","",0,"N",157,0
10123,14947639,"miodziu",0.39,1,"Y",3.42,158,"","","","",0,"N",158,0
10123,15682356,"kilomatrix",0.39,1,"Y",3.42,158,"","","","",0,"N",158,0
10123,22064865,"erty",0.39,1,"Y",3.42,158,"","","","",0,"N",158,0
10123,21252473,"superrock",0.39,1,"Y",3.42,158,"","","","",0,"N",158,0
10123,22628687,"alegro",0,3,"Y",2,162,"","","","",0,"N",162,0
10123,7364893,"rgrig","",0,"Y",0,163,"","","","",0,"N",162,0
10123,21379860,"Gorion","",0,"Y",0,163,"","","","",0,"N",162,0
10123,20045842,"gokk","",0,"Y",0,163,"","","","",0,"N",162,0
10123,21170957,"alexeigor","",0,"Y",0,163,"","","","",0,"N",162,0
10123,22058156,"disorder","",0,"Y",0,163,"","","","",0,"N",162,0
10123,22651737,"laser_rus","",0,"Y",0,163,"","","","",0,"N",162,0
10123,22655117,"rjpeas","",0,"Y",0,163,"","","","",0,"N",162,0
10123,22651419,"songyunli","",0,"Y",0,163,"","","","",0,"N",162,0
10123,9977783,"PuffRing","",0,"Y",0,163,"","","","",0,"N",162,0
10123,10653621,"diecast",0,6,"Y",0,163,"","","","",0,"N",162,0
10692,10233638,"goldendf","",0,"N","","","","","","",0,"N","",3
10692,21924534,"Glorfindal","",0,"N","","","","","","",0,"N","",2
10692,7459326,"jdmetz",44986,9,"Y",453708,1,1911,2075,301,392,1,"N",4,7
10692,22657109,"RatonulBolnav",45039,16,"Y",452072,2,1725,1929,312,393,1,"N",3,3
10692,22000198,"murrayr",45148,7,"Y",451772,3,1899,1982,244,264,1,"N",2,9
10692,274023,"venco",45182,6,"Y",450689,4,2263,2262,234,209,1,"N",1,10
10692,283329,"JacoCronje",44631,8,"Y",450145,5,1451,1633,377,430,1,"N",7,4
10692,22074910,"[.]",44493,7,"Y",448450,6,1973,2020,352,312,1,"N",12,5
10692,15500323,"saintila",44857,7,"Y",447494,7,1782,1867,305,280,1,"N",5,3
10692,22651620,"ecv",44560,17,"Y",446667,8,2099,2127,557,491,1,"N",11,6
10692,22662132,"nik239",44474,5,"Y",446472,9,1388,1595,385,397,1,"N",13,2
10692,22669153,"ruk",44616,10,"Y",444353,10,"",1665,"",385,1,"N",8,1
10692,22666833,"briantfan",44435,3,"Y",443960,11,1565,1706,385,349,1,"N",15,2
10692,22653288,"ariekk",44602,14,"Y",443533,12,1471,1597,315,318,1,"N",9,3
10692,7358786,"hagman",44368,10,"Y",443519,13,1881,1892,351,309,1,"N",16,9
10692,22069960,"yerG",43979,4,"Y",442825,14,1236,1446,385,399,1,"N",25,2
10692,15781032,"brajeshlkw",44326,12,"Y",442267,15,1379,1470,304,314,1,"N",19,8
10692,22667609,"carlosralv",44704,12,"Y",442217,16,"",1585,"",385,1,"N",6,1
10692,21595683,"Torax",44278,8,"Y",442115,17,"",1574,"",385,1,"N",21,1
10692,22663740,"weihao61",44306,3,"Y",441103,18,"",1564,"",385,1,"N",20,1
10692,22661448,"Youjaes",44340,2,"Y",440373,19,"",1554,"",385,1,"N",18,1
10692,8382018,"slex",44228,8,"Y",440355,20,"",1544,"",385,1,"N",23,1
10692,8449616,"yahuco",44464,4,"Y",440325,21,"",1535,"",385,1,"N",14,1
10692,21112152,"eugals",44224,15,"Y",439891,22,1506,1615,385,330,1,"N",24,2
10692,20153785,"Fory",43837,8,"Y",439883,23,1781,1788,336,289,1,"N",26,5
10692,10597114,"Psyho",43694,2,"Y",439765,24,1658,1713,649,556,1,"N",30,4
10692,8416646,"Kawigi",43813,4,"Y",439231,25,1181,1334,302,334,1,"N",27,3
10692,15094447,"halyavin",43805,1,"Y",438903,26,1952,1898,290,259,1,"N",28,4
10692,7454301,"paranoia",44359,5,"Y",438828,27,1069,1191,378,399,1,"N",17,8
10692,22662581,"katabolh",43787,3,"Y",438679,28,"",1476,"",385,1,"N",29,1
10692,21121571,"stevetrov",44576,5,"Y",438446,29,1470,1511,251,229,1,"N",10,6
10692,296999,"prof",44275,4,"Y",436436,30,920,1157,385,422,1,"N",22,2
10692,11854576,"maniek",43277,4,"Y",435472,31,1202,1320,302,303,1,"N",31,3
10692,22660886,"carrben12",42915,3,"Y",433059,32,"",1447,"",385,1,"N",34,1
10692,8500017,"Dale_Mellor",42927,7,"Y",432495,33,1550,1567,304,252,1,"N",33,3
10692,7390467,"lovro",42873,1,"Y",429424,34,1450,1503,385,308,1,"N",35,2
10692,7296000,"connect4",42824,4,"Y",427694,35,1620,1605,200,179,1,"N",36,10
10692,14883513,"ZLATKO",42944,16,"Y",424882,36,1124,1209,280,292,1,"N",32,9
10692,22659706,"Zampanteymedio",42470,4,"Y",422521,37,1476,1502,385,302,1,"N",37,2
10692,22662340,"restricteur",42409,2,"Y",422284,38,"",1406,"",385,1,"N",39,1
10692,21464956,"d000hg",41583,8,"Y",420815,39,1438,1461,324,269,1,"N",40,3
10692,159437,"derelikt",42445,8,"Y",420336,40,"",1393,"",385,1,"N",38,1
10692,21159810,"darko_aleksic",41401,3,"Y",410052,41,921,1057,388,392,1,"N",41,4
10692,21911760,"StevieT",41029,4,"Y",409661,42,1528,1528,486,421,1,"N",43,6
10692,19985398,"Shaleen_Sharma",41205,16,"Y",404999,43,"",1375,"",385,1,"N",42,1
10692,14949197,"StTwister",39067,4,"Y",396525,44,"",1369,"",385,1,"N",45,1
10692,22655669,"JohnsonGuo",39229,4,"Y",392016,45,1382,1415,653,541,1,"N",44,3
10692,22668469,"Frozenmouse",37072,4,"Y",374040,46,"",1357,"",385,1,"N",46,1
10692,22657587,"toni77",36357,7,"Y",364735,47,"",1351,"",385,1,"N",47,1
10692,7443877,"remowilliams",35762,6,"Y",356551,48,1225,1286,326,283,1,"N",48,3
10692,19841837,"cpphamza",32789,2,"Y",326950,49,"",1339,"",385,1,"N",49,1
10692,22040641,"Stroker_Ace",32694,7,"Y",322261,50,"",1334,"",385,1,"N",50,1
10692,19828603,"mdeyab",30688,3,"Y",304154,51,"",1328,"",385,1,"N",51,1
10692,22635428,"tstan436",29877,5,"Y",297396,52,1108,1212,385,328,1,"N",53,2
10692,22629033,"shig",29147,3,"Y",295795,53,"",1317,"",385,1,"N",54,1
10692,7497986,"wanchan",30048,6,"Y",294380,54,"",1311,"",385,1,"N",52,1
10692,15898218,"Rahenri",23601,3,"Y",250756,55,"",1306,"",385,1,"N",56,1
10692,21049439,"danatel",24830,5,"Y",242387,56,1344,1364,357,296,1,"N",55,3
10692,299022,"zenith",21388,1,"Y",220782,57,1182,1240,367,314,1,"N",58,3
10692,15117368,"msg555",22471,2,"Y",217866,58,1076,1155,397,347,1,"N",57,3
10692,11952615,"kanishkkunal",20476,2,"Y",204988,59,1011,1108,317,297,1,"N",59,3
10692,152342,"kyky",18684,4,"Y",187875,60,751,940,385,382,1,"N",61,2
10692,9986681,"onyx",19087,1,"Y",186779,61,1379,1373,473,410,1,"N",60,6
10692,19852194,"wongiseng",16614,2,"Y",167213,62,1108,1173,385,312,1,"N",63,2
10692,22664021,"abbot",16018,3,"Y",166443,63,"",1262,"",385,1,"N",64,1
10692,7527926,"Softwalker",15406,2,"Y",156333,64,1142,1176,268,240,1,"N",65,6
10692,22630012,"Lokilad",13652,6,"Y",135641,65,"",1251,"",385,1,"N",66,1
10692,10551009,"CVT",12894,3,"Y",133226,66,"",1246,"",385,1,"N",67,1
10692,22665880,"hperrone",17193,5,"Y",126693,67,1108,1162,385,308,1,"N",62,2
10692,22654819,"eireksten",10567,1,"Y",106243,68,1496,1425,385,314,1,"N",68,2
10692,15508708,"ThomasTT",10094,2,"Y",99720,69,1282,1273,264,224,1,"N",69,4
10692,20397429,"DeepBlueMind",9485,2,"Y",91070,70,1322,1293,385,303,1,"N",70,2
10692,22663117,"neal_wu",6850,3,"Y",74373,71,"",1219,"",385,1,"N",71,1
10692,22628707,"fhoward",6424,3,"Y",71017,72,1234,1227,385,301,1,"N",73,2
10692,105914,"dpuza",6599,1,"Y",63046,73,"",1209,"",385,1,"N",72,1
10692,10443136,"Tio_Borracho",4960,2,"Y",51818,74,"",1203,"",385,1,"N",74,1
10692,22535512,"osadly",4478,3,"Y",35593,75,1140,1155,264,225,1,"N",75,4
10692,21913246,"romano70",2445,2,"Y",30915,76,1428,1376,277,259,1,"N",77,7
10692,21206763,"kvkrao1951",2595,6,"Y",14460,77,1017,1046,374,328,1,"N",76,6
10692,8500618,"Sparr","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,20680489,"OlgaE","",0,"Y",0,78,981,939,303,257,1,"N",82,3
10692,16064986,"ctrucza","",0,"Y",0,78,1177,1097,569,512,1,"N",82,6
10692,22627957,"adkolosov","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,7580606,"tzellman","",0,"Y",0,78,991,929,385,311,1,"N",82,2
10692,22651737,"laser_rus","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,16056366,"rahulgarg123","",0,"Y",0,78,1484,1269,385,403,1,"N",82,2
10692,20539063,"bohuss","",0,"Y",0,78,904,889,283,244,1,"N",82,5
10692,9971933,"Demasi","",0,"Y",0,78,1059,975,385,318,1,"N",82,2
10692,10283866,"marsalj","",0,"Y",0,78,1266,1157,263,281,1,"N",82,4
10692,20549004,"edemairy","",0,"Y",0,78,1228,1116,347,329,1,"N",82,3
10692,15660751,"Fozz","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22664040,"Rzh","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,15896190,"izhari","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22627797,"mattlaabs","",0,"Y",0,78,1535,1346,384,420,1,"N",82,3
10692,22630237,"lataupe","",0,"Y",0,78,1388,1202,385,380,1,"N",82,2
10692,22005262,"r1cs1","",0,"Y",0,78,1001,949,442,383,1,"N",82,4
10692,7461533,"mmammel","",0,"Y",0,78,1246,1150,395,375,1,"N",82,5
10692,22628143,"superlubo","",0,"Y",0,78,1052,1005,350,318,1,"N",82,8
10692,20229342,"zzsheng","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,20799813,"curumo","",0,"Y",0,78,1180,1093,277,272,1,"N",82,4
10692,22663899,"cadii","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,16097152,"django","",0,"Y",0,78,1085,1022,293,267,1,"N",82,4
10692,22628042,"rahulb1781",38,1,"Y",0,78,"",998,"",385,1,"N",79,1
10692,22629751,"johnk356","",0,"Y",0,78,847,830,385,301,1,"N",82,2
10692,22657557,"WIreD0x90",42,1,"Y",0,78,"",998,"",385,1,"N",78,1
10692,8349097,"hauser","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22671528,"rahul_b",38,1,"Y",0,78,"",998,"",385,1,"N",79,1
10692,15216227,"Mr_rachvela","",0,"Y",0,78,1342,1170,385,369,1,"N",82,2
10692,8556305,"Archeress",28,1,"Y",0,78,1218,1134,219,240,1,"N",81,6
10692,22005405,"ashik","",0,"Y",0,78,1342,1228,209,268,1,"N",82,6
10692,274259,"TrekkyLeaper","",0,"Y",0,78,1252,1147,335,329,1,"N",82,4
10692,22668327,"Baiacu","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22657766,"krovetz","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22665834,"AgentD","",0,"Y",0,78,851,833,385,302,1,"N",82,2
10692,22651624,"wuszu","",0,"Y",0,78,1126,1059,247,239,1,"N",82,5
10692,22662666,"darthvadar","",0,"Y",0,78,"",998,"",385,1,"N",82,1
10692,21167875,"sabkuchh",0,3,"Y",0,78,912,899,256,224,1,"N",82,7
10692,22655745,"big_fish19",0,1,"Y",0,78,778,787,348,287,1,"N",82,3
10692,22257242,"thatguypulkit",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22667119,"quantus1",0,2,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22664273,"abhowmick",0,1,"Y",0,78,851,833,385,302,1,"N",82,2
10692,348460,"Lightbulb",0,2,"Y",0,78,1108,1009,385,325,1,"N",82,2
10692,22662415,"bigbrobg",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,21566435,"drochom_",0,1,"Y",0,78,918,879,385,305,1,"N",82,2
10692,22671219,"waeltarek",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22658920,"Methuselah_BG",0,1,"Y",0,78,1192,1067,385,339,1,"N",82,2
10692,22663984,"fefrati",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22664154,"EmK",0,2,"Y",0,78,"",998,"",385,1,"N",82,1
10692,20994662,"baseballnut",0,1,"Y",0,78,1075,1021,307,282,1,"N",82,6
10692,22663222,"XmaverickX",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22663916,"lalit_kv1",0,1,"Y",0,78,1522,1295,385,413,1,"N",82,2
10692,22668870,"carioca",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,21764696,"g3zundheit",0,1,"Y",0,78,1110,1031,319,287,1,"N",82,3
10692,16017427,"gorbunov",0,1,"Y",0,78,1141,1063,329,305,1,"N",82,4
10692,22647274,"TheSane",0,2,"Y",0,78,986,949,275,240,1,"N",82,4
10692,158782,"BCSEiny",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,22649631,"nbmkumar",0,3,"Y",0,78,1155,1041,385,333,1,"N",82,2
10692,21931776,"fizzicks",0,3,"Y",0,78,"",998,"",385,1,"N",82,1
10692,21226135,"jacksuyu",0,1,"Y",0,78,1175,1102,331,316,1,"N",82,7
10692,22666778,"Edmind",0,2,"Y",0,78,"",998,"",385,1,"N",82,1
10692,8349001,"belzebub",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10692,20078284,"henkv",0,1,"Y",0,78,"",998,"",385,1,"N",82,1
10704,22671199,"Elements","",0,"N","","","","","","",0,"N","",0
10704,296999,"prof","",0,"N","","","","","","",0,"N","",3
10704,22667119,"quantus1","",0,"N","","","","","","",0,"N","",1
10704,7459326,"jdmetz",99.28,3,"Y",993.06,1,2175,2305,397,435,1,"N",1,9
10704,274023,"venco",99.17,10,"Y",992.06,2,2262,2310,209,210,1,"N",3,11
10704,8451340,"chrisg",99.22,25,"Y",991.82,3,1630,1831,279,396,1,"N",2,4
10704,144400,"tomek",99.14,4,"Y",990.62,4,"",1847,"",385,1,"N",4,1
10704,22657109,"RatonulBolnav",99.05,16,"Y",989.83,5,1929,2052,393,385,1,"N",5,4
10704,20179203,"JRR",99.05,11,"Y",989.67,6,1843,1934,274,292,1,"N",5,8
10704,22672891,"kopylov",98.57,9,"Y",985.61,7,"",1765,"",385,1,"N",7,1
10704,22651620,"ecv",98.51,16,"Y",983.69,8,2139,2180,434,393,1,"N",8,8
10704,10233638,"goldendf",98.32,5,"Y",982.82,9,1614,1770,475,472,1,"N",9,4
10704,7501828,"BjarkeDahlEbert",98.32,4,"Y",982.14,10,1179,1503,385,505,1,"N",9,2
10704,22638155,"pedroeira",97.92,8,"Y",981.09,11,1595,1741,322,340,1,"N",13,3
10704,15155743,"aminallam",98.03,14,"Y",980.49,12,1716,1809,324,311,1,"N",12,4
10704,283329,"JacoCronje",98.1,8,"Y",979.6,13,1633,1737,430,408,1,"N",11,5
10704,8382018,"slex",97.56,14,"Y",974.34,14,1544,1710,385,366,1,"N",14,2
10704,14991227,"vdave",97.19,9,"Y",970.73,15,1866,1893,275,243,1,"N",15,6
10704,20356296,"pawko",97.15,5,"Y",970.69,16,"",1632,"",385,1,"N",16,1
10704,7442489,"BEHiker57W",97.01,5,"Y",969.2,17,"",1621,"",385,1,"N",17,1
10704,22653288,"ariekk",96.28,6,"Y",962.14,18,1665,1733,290,273,1,"N",19,5
10704,15094447,"halyavin",96.37,5,"Y",962.06,19,1898,1905,259,223,1,"N",18,5
10704,7454301,"paranoia",95.96,10,"Y",958.38,20,1336,1448,442,442,1,"N",20,10
10704,21632994,"Wolfje",95.61,3,"Y",955.7,21,"",1583,"",385,1,"N",21,1
10704,21730678,"Hephest",95.04,9,"Y",951.57,22,1683,1742,301,262,1,"N",22,3
10704,10474664,"lifeisbeautiful",94.4,3,"Y",946.64,23,1649,1733,385,319,1,"N",23,2
10704,10597114,"Psyho",93.84,3,"Y",936.58,24,1713,1766,556,485,1,"N",25,5
10704,21595895,"rftott",93.52,11,"Y",934.71,25,1615,1695,385,317,1,"N",27,2
10704,7390467,"lovro",94.17,7,"Y",933.09,26,1503,1587,308,282,1,"N",24,3
10704,13392230,"parank",93.38,5,"Y",930.99,27,"",1534,"",385,1,"N",28,1
10704,7296000,"connect4",93.19,4,"Y",929.81,28,1605,1634,179,167,1,"N",31,11
10704,22000198,"murrayr",93.64,7,"Y",927.93,29,1982,1940,264,245,1,"N",26,10
10704,22657587,"toni77",93.28,5,"Y",927.53,30,1489,1563,347,306,1,"N",29,3
10704,15580072,"Mloody2000",92.99,20,"Y",927.41,31,1102,1309,385,396,1,"N",32,2
10704,20436799,"gsais",93.26,6,"Y",925.71,32,2229,2152,362,357,1,"N",30,10
10704,307060,"AdrianKuegel",91.25,12,"Y",911.15,33,"",1492,"",385,1,"N",33,1
10704,15781032,"brajeshlkw",91.18,19,"Y",909.92,34,1536,1567,302,273,1,"N",34,10
